図鑑No.,名前,登録済み？,詳細ページ,備考
681,ギルガルド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AE%E3%83%AB%E3%82%AC%E3%83%AB%E3%83%89,
682,シュシュプ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%83%A5%E3%82%B7%E3%83%A5%E3%83%97,
683,フレフワン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%83%AC%E3%83%95%E3%83%AF%E3%83%B3,
684,ペロッパフ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9A%E3%83%AD%E3%83%83%E3%83%91%E3%83%95,
685,ペロリーム,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9A%E3%83%AD%E3%83%AA%E3%83%BC%E3%83%A0,
686,マーイーカ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%BC%E3%82%A4%E3%83%BC%E3%82%AB,
687,カラマネロ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%A9%E3%83%9E%E3%83%8D%E3%83%AD,
688,カメテテ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%A1%E3%83%86%E3%83%86,
689,ガメノデス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AC%E3%83%A1%E3%83%8E%E3%83%87%E3%82%B9,
690,クズモー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%82%BA%E3%83%A2%E3%83%BC,
691,ドラミドロ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%A9%E3%83%9F%E3%83%89%E3%83%AD,
692,ウデッポウ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A6%E3%83%87%E3%83%83%E3%83%9D%E3%82%A6,
693,ブロスター,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%96%E3%83%AD%E3%82%B9%E3%82%BF%E3%83%BC,
694,エリキテル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%AA%E3%82%AD%E3%83%86%E3%83%AB,
695,エレザード,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%AC%E3%82%B6%E3%83%BC%E3%83%89,
696,チゴラス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%81%E3%82%B4%E3%83%A9%E3%82%B9,
697,ガチゴラス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AC%E3%83%81%E3%82%B4%E3%83%A9%E3%82%B9,
698,アマルス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%9E%E3%83%AB%E3%82%B9,
699,アマルルガ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%9E%E3%83%AB%E3%83%AB%E3%82%AC,
700,ニンフィア,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8B%E3%83%B3%E3%83%95%E3%82%A3%E3%82%A2,
701,ルチャブル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AB%E3%83%81%E3%83%A3%E3%83%96%E3%83%AB,
702,デデンネ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%83%87%E3%83%B3%E3%83%8D,
703,メレシー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%83%AC%E3%82%B7%E3%83%BC,
704,ヌメラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8C%E3%83%A1%E3%83%A9,
705,ヌメイル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8C%E3%83%A1%E3%82%A4%E3%83%AB,
705,ヌメイル(ヒスイのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8C%E3%83%A1%E3%82%A4%E3%83%AB,
706,ヌメルゴン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8C%E3%83%A1%E3%83%AB%E3%82%B4%E3%83%B3,
706,ヌメルゴン(ヒスイのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8C%E3%83%A1%E3%83%AB%E3%82%B4%E3%83%B3,
707,クレッフィ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%83%AC%E3%83%83%E3%83%95%E3%82%A3,
708,ボクレー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9C%E3%82%AF%E3%83%AC%E3%83%BC,
709,オーロット,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%BC%E3%83%AD%E3%83%83%E3%83%88,
710,バケッチャ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%90%E3%82%B1%E3%83%83%E3%83%81%E3%83%A3,
711,パンプジン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%91%E3%83%B3%E3%83%97%E3%82%B8%E3%83%B3,
712,カチコール,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%81%E3%82%B3%E3%83%BC%E3%83%AB,
713,クレベース,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%83%AC%E3%83%99%E3%83%BC%E3%82%B9,
713,クレベース(ヒスイのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%83%AC%E3%83%99%E3%83%BC%E3%82%B9,
714,オンバット,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%B3%E3%83%90%E3%83%83%E3%83%88,
715,オンバーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%B3%E3%83%90%E3%83%BC%E3%83%B3,
716,ゼルネアス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BC%E3%83%AB%E3%83%8D%E3%82%A2%E3%82%B9,
717,イベルタル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A4%E3%83%99%E3%83%AB%E3%82%BF%E3%83%AB,
718,ジガルデ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%82%AC%E3%83%AB%E3%83%87,
719,ディアンシー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%82%A3%E3%82%A2%E3%83%B3%E3%82%B7%E3%83%BC,
720,フーパ(いましめられしフーパ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%83%BC%E3%83%91,
720,フーパ(ときはなたれしフーパ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%83%BC%E3%83%91,
721,ボルケニオン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9C%E3%83%AB%E3%82%B1%E3%83%8B%E3%82%AA%E3%83%B3,
722,モクロー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A2%E3%82%AF%E3%83%AD%E3%83%BC,
723,フクスロー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%82%AF%E3%82%B9%E3%83%AD%E3%83%BC,
724,ジュナイパー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A5%E3%83%8A%E3%82%A4%E3%83%91%E3%83%BC,
724,ジュナイパー(ヒスイのすがた),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A5%E3%83%8A%E3%82%A4%E3%83%91%E3%83%BC,
725,ニャビー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8B%E3%83%A3%E3%83%93%E3%83%BC,
726,ニャヒート,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8B%E3%83%A3%E3%83%92%E3%83%BC%E3%83%88,
727,ガオガエン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AC%E3%82%AA%E3%82%AC%E3%82%A8%E3%83%B3,
728,アシマリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%82%B7%E3%83%9E%E3%83%AA,
729,オシャマリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%82%B7%E3%83%A3%E3%83%9E%E3%83%AA,
730,アシレーヌ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%82%B7%E3%83%AC%E3%83%BC%E3%83%8C,
731,ツツケラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%84%E3%83%84%E3%82%B1%E3%83%A9,
732,ケララッパ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B1%E3%83%A9%E3%83%A9%E3%83%83%E3%83%91,
733,ドデカバシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%87%E3%82%AB%E3%83%90%E3%82%B7,
734,ヤングース,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A4%E3%83%B3%E3%82%B0%E3%83%BC%E3%82%B9,
735,デカグース,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%82%AB%E3%82%B0%E3%83%BC%E3%82%B9,
736,アゴジムシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%82%B4%E3%82%B8%E3%83%A0%E3%82%B7,
737,デンヂムシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%83%B3%E3%83%82%E3%83%A0%E3%82%B7,
738,クワガノン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%83%AF%E3%82%AC%E3%83%8E%E3%83%B3,
739,マケンカニ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%82%B1%E3%83%B3%E3%82%AB%E3%83%8B,
740,ケケンカニ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B1%E3%82%B1%E3%83%B3%E3%82%AB%E3%83%8B,
741,オドリドリ(めらめらスタイル),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%89%E3%83%AA%E3%83%89%E3%83%AA,
741,オドリドリ(ぱちぱちスタイル),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%89%E3%83%AA%E3%83%89%E3%83%AA,
741,オドリドリ(ふらふらスタイル),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%89%E3%83%AA%E3%83%89%E3%83%AA,
741,オドリドリ(まいまいスタイル),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%89%E3%83%AA%E3%83%89%E3%83%AA,
742,アブリー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%96%E3%83%AA%E3%83%BC,
743,アブリボン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%96%E3%83%AA%E3%83%9C%E3%83%B3,
744,イワンコ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A4%E3%83%AF%E3%83%B3%E3%82%B3,
745,ルガルガン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AB%E3%82%AC%E3%83%AB%E3%82%AC%E3%83%B3,
746,ヨワシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A8%E3%83%AF%E3%82%B7,
747,ヒドイデ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%83%89%E3%82%A4%E3%83%87,
748,ドヒドイデ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%92%E3%83%89%E3%82%A4%E3%83%87,
749,ドロバンコ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%89%E3%83%AD%E3%83%90%E3%83%B3%E3%82%B3,
750,バンバドロ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%90%E3%83%B3%E3%83%90%E3%83%89%E3%83%AD,
751,シズクモ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%82%BA%E3%82%AF%E3%83%A2,
752,オニシズクモ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AA%E3%83%8B%E3%82%B7%E3%82%BA%E3%82%AF%E3%83%A2,
753,カリキリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%AA%E3%82%AD%E3%83%AA,
754,ラランテス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A9%E3%83%A9%E3%83%B3%E3%83%86%E3%82%B9,
755,ネマシュ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%83%9E%E3%82%B7%E3%83%A5,
756,マシェード,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%82%B7%E3%82%A7%E3%83%BC%E3%83%89,
757,ヤトウモリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A4%E3%83%88%E3%82%A6%E3%83%A2%E3%83%AA,
758,エンニュート,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%B3%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%88,
759,ヌイコグマ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8C%E3%82%A4%E3%82%B3%E3%82%B0%E3%83%9E,
760,キテルグマ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AD%E3%83%86%E3%83%AB%E3%82%B0%E3%83%9E,
761,アマカジ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%9E%E3%82%AB%E3%82%B8,
762,アママイコ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%9E%E3%83%9E%E3%82%A4%E3%82%B3,
763,アマージョ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%9E%E3%83%BC%E3%82%B8%E3%83%A7,
764,キュワワー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AD%E3%83%A5%E3%83%AF%E3%83%AF%E3%83%BC,
765,ヤレユータン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A4%E3%83%AC%E3%83%A6%E3%83%BC%E3%82%BF%E3%83%B3,
766,ナゲツケサル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8A%E3%82%B2%E3%83%84%E3%82%B1%E3%82%B5%E3%83%AB,
767,コソクムシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%82%BD%E3%82%AF%E3%83%A0%E3%82%B7,
768,グソクムシャ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B0%E3%82%BD%E3%82%AF%E3%83%A0%E3%82%B7%E3%83%A3,
769,スナバァ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%83%8A%E3%83%90%E3%82%A1,
770,シロデスナ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%83%AD%E3%83%87%E3%82%B9%E3%83%8A,
771,ナマコブシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8A%E3%83%9E%E3%82%B3%E3%83%96%E3%82%B7,
772,タイプ:ヌル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%82%A4%E3%83%97:%E3%83%8C%E3%83%AB,
773,シルヴァディ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B7%E3%83%AB%E3%83%B4%E3%82%A1%E3%83%87%E3%82%A3,
774,メテノ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%83%86%E3%83%8E,
775,ネッコアラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%83%83%E3%82%B3%E3%82%A2%E3%83%A9,
776,バクガメス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%90%E3%82%AF%E3%82%AC%E3%83%A1%E3%82%B9,
777,トゲデマル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%82%B2%E3%83%87%E3%83%9E%E3%83%AB,
778,ミミッキュ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9F%E3%83%9F%E3%83%83%E3%82%AD%E3%83%A5,
779,ハギギシリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8F%E3%82%AE%E3%82%AE%E3%82%B7%E3%83%AA,
780,ジジーロン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%82%B8%E3%83%BC%E3%83%AD%E3%83%B3,
781,ダダリン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%80%E3%83%80%E3%83%AA%E3%83%B3,
782,ジャラコ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A3%E3%83%A9%E3%82%B3,
783,ジャランゴ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A3%E3%83%A9%E3%83%B3%E3%82%B4,
784,ジャラランガ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A3%E3%83%A9%E3%83%A9%E3%83%B3%E3%82%AC,
785,カプ・コケコ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%97%E3%83%BB%E3%82%B3%E3%82%B1%E3%82%B3,
786,カプ・テテフ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%97%E3%83%BB%E3%83%86%E3%83%86%E3%83%95,
787,カプ・ブルル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%97%E3%83%BB%E3%83%96%E3%83%AB%E3%83%AB,
788,カプ・レヒレ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%97%E3%83%BB%E3%83%AC%E3%83%92%E3%83%AC,
789,コスモッグ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%82%B9%E3%83%A2%E3%83%83%E3%82%B0,
790,コスモウム,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%82%B9%E3%83%A2%E3%82%A6%E3%83%A0,
791,ソルガレオ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BD%E3%83%AB%E3%82%AC%E3%83%AC%E3%82%AA,
792,ルナアーラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AB%E3%83%8A%E3%82%A2%E3%83%BC%E3%83%A9,
793,ウツロイド,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A6%E3%83%84%E3%83%AD%E3%82%A4%E3%83%89,
794,マッシブーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%83%E3%82%B7%E3%83%96%E3%83%BC%E3%83%B3,
795,フェローチェ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%82%A7%E3%83%AD%E3%83%BC%E3%83%81%E3%82%A7,
796,デンジュモク,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%87%E3%83%B3%E3%82%B8%E3%83%A5%E3%83%A2%E3%82%AF,
797,テッカグヤ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%86%E3%83%83%E3%82%AB%E3%82%B0%E3%83%A4,
798,カミツルギ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%9F%E3%83%84%E3%83%AB%E3%82%AE,
799,アクジキング,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%82%AF%E3%82%B8%E3%82%AD%E3%83%B3%E3%82%B0,
800,ネクロズマ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%82%AF%E3%83%AD%E3%82%BA%E3%83%9E,
800,ネクロズマ(たそがれのたてがみ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%82%AF%E3%83%AD%E3%82%BA%E3%83%9E,
800,ネクロズマ(あかつきのつばさ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%82%AF%E3%83%AD%E3%82%BA%E3%83%9E,
800,ネクロズマ(ウルトラネクロズマ),FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%8D%E3%82%AF%E3%83%AD%E3%82%BA%E3%83%9E,
801,マギアナ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%82%AE%E3%82%A2%E3%83%8A,
802,マーシャドー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9E%E3%83%BC%E3%82%B7%E3%83%A3%E3%83%89%E3%83%BC,
803,ベベノム,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%99%E3%83%99%E3%83%8E%E3%83%A0,
804,アーゴヨン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%BC%E3%82%B4%E3%83%A8%E3%83%B3,
805,ツンデツンデ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%84%E3%83%B3%E3%83%87%E3%83%84%E3%83%B3%E3%83%87,
806,ズガドーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BA%E3%82%AC%E3%83%89%E3%83%BC%E3%83%B3,
807,ゼラオラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BC%E3%83%A9%E3%82%AA%E3%83%A9,
808,メルタン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%83%AB%E3%82%BF%E3%83%B3,
809,メルメタル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%83%AB%E3%83%A1%E3%82%BF%E3%83%AB,
810,サルノリ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B5%E3%83%AB%E3%83%8E%E3%83%AA,
811,バチンキー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%90%E3%83%81%E3%83%B3%E3%82%AD%E3%83%BC,
812,ゴリランダー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B4%E3%83%AA%E3%83%A9%E3%83%B3%E3%83%80%E3%83%BC,
813,ヒバニー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%83%90%E3%83%8B%E3%83%BC,
814,ラビフット,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A9%E3%83%93%E3%83%95%E3%83%83%E3%83%88,
815,エースバーン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%BC%E3%82%B9%E3%83%90%E3%83%BC%E3%83%B3,
816,メッソン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A1%E3%83%83%E3%82%BD%E3%83%B3,
817,ジメレオン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B8%E3%83%A1%E3%83%AC%E3%82%AA%E3%83%B3,
818,インテレオン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A4%E3%83%B3%E3%83%86%E3%83%AC%E3%82%AA%E3%83%B3,
819,ホシガリス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%9B%E3%82%B7%E3%82%AC%E3%83%AA%E3%82%B9,
820,ヨクバリス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%A8%E3%82%AF%E3%83%90%E3%83%AA%E3%82%B9,
821,ココガラ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B3%E3%82%B3%E3%82%AC%E3%83%A9,
822,アオガラス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%82%AA%E3%82%AC%E3%83%A9%E3%82%B9,
823,アーマーガア,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%BC%E3%83%9E%E3%83%BC%E3%82%AC%E3%82%A2,
824,サッチムシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B5%E3%83%83%E3%83%81%E3%83%A0%E3%82%B7,
825,レドームシ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AC%E3%83%89%E3%83%BC%E3%83%A0%E3%82%B7,
826,イオルブ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A4%E3%82%AA%E3%83%AB%E3%83%96,
827,クスネ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AF%E3%82%B9%E3%83%8D,
828,フォクスライ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%95%E3%82%A9%E3%82%AF%E3%82%B9%E3%83%A9%E3%82%A4,
829,ヒメンカ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%92%E3%83%A1%E3%83%B3%E3%82%AB,
830,ワタシラガ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AF%E3%82%BF%E3%82%B7%E3%83%A9%E3%82%AC,
831,ウールー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A6%E3%83%BC%E3%83%AB%E3%83%BC,
832,バイウールー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%90%E3%82%A4%E3%82%A6%E3%83%BC%E3%83%AB%E3%83%BC,
833,カムカメ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%A0%E3%82%AB%E3%83%A1,
834,カジリガメ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%82%B8%E3%83%AA%E3%82%AC%E3%83%A1,
835,ワンパチ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%AF%E3%83%B3%E3%83%91%E3%83%81,
836,パルスワン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%91%E3%83%AB%E3%82%B9%E3%83%AF%E3%83%B3,
837,タンドン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%83%B3%E3%83%89%E3%83%B3,
838,トロッゴン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%83%88%E3%83%AD%E3%83%83%E3%82%B4%E3%83%B3,
839,セキタンザン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BB%E3%82%AD%E3%82%BF%E3%83%B3%E3%82%B6%E3%83%B3,
840,カジッチュ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%82%B8%E3%83%83%E3%83%81%E3%83%A5,
841,アップリュー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A2%E3%83%83%E3%83%97%E3%83%AA%E3%83%A5%E3%83%BC,
842,タルップル,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%BF%E3%83%AB%E3%83%83%E3%83%97%E3%83%AB,
843,スナヘビ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%83%8A%E3%83%98%E3%83%93,
844,サダイジャ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B5%E3%83%80%E3%82%A4%E3%82%B8%E3%83%A3,
845,ウッウ,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A6%E3%83%83%E3%82%A6,
846,サシカマス,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B5%E3%82%B7%E3%82%AB%E3%83%9E%E3%82%B9,
847,カマスジョー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%AB%E3%83%9E%E3%82%B9%E3%82%B8%E3%83%A7%E3%83%BC,
848,エレズン,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%A8%E3%83%AC%E3%82%BA%E3%83%B3,
849,ストリンダー,FALSE,https://wiki.xn--rckteqa2e.com/wiki/%E3%82%B9%E3%83%88%E3%83%AA%E3%83%B3%E3%83%80%E3%83%BC,
